TransactionID,Date,CustomerID,Product,Category,Region,Quantity,UnitPrice,Sales,PaymentMethod,Channel
1197,2026-07-16,C2959,Laptop,Electronics,Northeast,8,55286,442288,UPI,Online
1198,2026-10-17,C3000,Printer,Office,Northeast,7,12268,85876,Debit Card,Store
1199,2026-09-22,C1521,Desk,Furniture,North,3,15037,45111,Credit Card,Distributor
1200,2026-10-20,C1185,Monitor,Electronics,Northeast,10,20561,205610,UPI,Online
1201,2026-10-26,C2145,Mobile,Electronics,West,5,23165,115825,UPI,Store
1202,2026-09-14,C1791,Tablet,Electronics,Central,3,32637,97911,Debit Card,Distributor
1203,2026-11-13,C1726,Monitor,Electronics,Central,2,19119,38238,Credit Card,Store
1204,2026-11-20,C2978,Laptop,Electronics,Northeast,9,59146,532314,Credit Card,Distributor
1205,2026-11-05,C2485,Monitor,Electronics,South,10,20010,200100,UPI,Distributor
1206,2026-11-03,C1980,Laptop,Electronics,Central,5,63957,319785,Credit Card,Distributor
1207,2026-12-30,C1078,Keyboard,Accessories,East,4,2877,11508,Net Banking,Distributor
1208,2026-06-02,C1433,Mobile,Electronics,North,9,26246,236214,Cash,Store
1209,2026-04-29,C2887,Office Chair,Furniture,North,7,10267,71869,Debit Card,Distributor
1210,2026-01-23,C2959,Tablet,Electronics,North,8,29359,234872,Debit Card,Distributor
1211,2026-08-31,C1622,Desk,Furniture,South,3,14382,43146,Cash,Online
1212,2026-01-11,C2055,Monitor,Electronics,Northeast,5,20044,100220,Debit Card,Online
1213,2026-01-10,C2442,Headphones,Accessories,North,9,3616,32544,Net Banking,Distributor
1214,2026-11-22,C2894,Office Chair,Furniture,South,3,10070,30210,Debit Card,Online
1215,2026-03-15,C2703,Keyboard,Accessories,Northeast,9,3291,29619,Net Banking,Store
1216,2026-11-08,C2254,Mobile,Electronics,South,6,22526,135156,Net Banking,Distributor
1217,2026-09-23,C2735,Printer,Office,Central,5,12190,60950,Cash,Store
1218,2026-03-20,C2546,Desk,Furniture,Central,9,14380,129420,UPI,Online
1219,2026-01-22,C1659,Headphones,Accessories,East,4,4064,16256,Cash,Store
1220,2026-08-23,C1884,Laptop,Electronics,East,4,64304,257216,Debit Card,Online
1221,2026-03-17,C2376,Headphones,Accessories,Northeast,4,4003,16012,Credit Card,Store
1222,2026-09-01,C1766,Tablet,Electronics,East,1,29334,29334,Debit Card,Distributor
1223,2026-01-13,C1337,Monitor,Electronics,Central,4,21175,84700,Credit Card,Store
1224,2026-01-05,C1391,Keyboard,Accessories,North,2,2939,5878,Net Banking,Online
1225,2026-08-11,C1026,Office Chair,Furniture,East,8,9036,72288,Net Banking,Distributor
1226,2026-11-05,C1059,Desk,Furniture,Central,1,15833,15833,Net Banking,Distributor
1227,2026-05-28,C1246,Mobile,Electronics,East,3,22801,68403,Credit Card,Store
1228,2026-09-29,C2187,Tablet,Electronics,Central,8,28967,231736,Cash,Distributor
1229,2026-08-21,C1930,Keyboard,Accessories,East,5,3241,16205,Credit Card,Online
1230,2026-03-07,C2372,Printer,Office,Central,2,10976,21952,Net Banking,Store
1231,2026-01-24,C1189,Monitor,Electronics,South,6,20743,124458,UPI,Online
1232,2026-05-01,C2968,Headphones,Accessories,Central,7,4062,28434,Net Banking,Distributor
1233,2026-05-15,C1077,Keyboard,Accessories,West,3,3091,9273,Credit Card,Online
1234,2026-10-10,C1344,Tablet,Electronics,Northeast,5,29410,147050,UPI,Online
1235,2026-05-20,C2129,Mobile,Electronics,West,6,22767,136602,Net Banking,Store
1236,2026-12-03,C2648,Mobile,Electronics,South,6,24356,146136,Credit Card,Online
1237,2026-01-26,C1094,Monitor,Electronics,West,7,18305,128135,Net Banking,Online
1238,2026-05-13,C1706,Headphones,Accessories,South,8,3963,31704,Cash,Store
1239,2026-10-15,C2664,Printer,Office,East,6,11300,67800,Debit Card,Store
1240,2026-06-05,C2817,Keyboard,Accessories,East,1,3065,3065,Cash,Online
1241,2026-06-09,C2121,Keyboard,Accessories,East,6,3102,18612,Credit Card,Store
1242,2026-01-20,C2503,Printer,Office,Northeast,9,12480,112320,Credit Card,Distributor
1243,2026-02-06,C1367,Headphones,Accessories,West,2,4022,8044,Credit Card,Store
1244,2026-02-05,C1175,Mouse,Accessories,West,3,1380,4140,Credit Card,Distributor
1245,2026-04-13,C1107,Laptop,Electronics,South,6,55588,333528,Net Banking,Distributor
1246,2026-06-03,C1660,Headphones,Accessories,Northeast,3,4274,12822,Net Banking,Distributor
1247,2026-03-10,C1434,Tablet,Electronics,West,3,27673,83019,UPI,Store
1248,2026-10-17,C2476,Tablet,Electronics,Central,7,28102,196714,Net Banking,Online
1249,2026-06-02,C1676,Keyboard,Accessories,Central,5,2797,13985,Debit Card,Distributor
1250,2026-04-13,C1442,Keyboard,Accessories,North,8,3104,24832,Net Banking,Online
1251,2026-09-20,C2588,Keyboard,Accessories,West,1,2765,2765,Net Banking,Online
1252,2026-02-19,C2355,Office Chair,Furniture,Central,8,9362,74896,Net Banking,Online
1253,2026-03-30,C1749,Monitor,Electronics,Central,7,18085,126595,Cash,Store
1254,2026-07-19,C1869,Keyboard,Accessories,North,3,3285,9855,Credit Card,Online
1255,2026-04-02,C2431,Desk,Furniture,North,8,13703,109624,Cash,Online
1256,2026-05-01,C2477,Desk,Furniture,Northeast,3,15362,46086,Net Banking,Online
1257,2026-01-17,C2726,Laptop,Electronics,East,6,55619,333714,Credit Card,Online
1258,2026-08-09,C2639,Mobile,Electronics,West,4,23256,93024,Credit Card,Store
1259,2026-06-02,C2395,Mobile,Electronics,Northeast,3,26422,79266,Net Banking,Online
1260,2026-05-16,C2041,Mobile,Electronics,Central,1,23097,23097,Credit Card,Store
1261,2026-11-27,C1382,Monitor,Electronics,North,10,21755,217550,Net Banking,Distributor
1262,2026-02-25,C1226,Desk,Furniture,Northeast,9,15878,142902,UPI,Distributor
1263,2026-09-22,C1969,Laptop,Electronics,East,6,58161,348966,Cash,Store
1264,2026-06-02,C1558,Printer,Office,Central,8,11471,91768,Credit Card,Store
1265,2026-04-03,C2234,Desk,Furniture,East,7,15431,108017,Credit Card,Store
1266,2026-01-13,C2955,Mobile,Electronics,North,4,23136,92544,Debit Card,Distributor
1267,2026-11-26,C1172,Office Chair,Furniture,North,5,10951,54755,Net Banking,Online
1268,2026-11-04,C2847,Tablet,Electronics,West,5,30464,152320,Debit Card,Distributor
1269,2026-02-13,C2445,Headphones,Accessories,South,5,4041,20205,Credit Card,Store
1270,2026-04-25,C2930,Office Chair,Furniture,West,8,10401,83208,Net Banking,Online
1271,2026-02-03,C2950,Desk,Furniture,West,8,15018,120144,UPI,Store
1272,2026-06-15,C1220,Desk,Furniture,South,10,14529,145290,Debit Card,Distributor
1273,2026-03-19,C2714,Laptop,Electronics,East,8,60980,487840,Net Banking,Online
1274,2026-03-14,C2979,Tablet,Electronics,Northeast,8,30611,244888,Cash,Distributor
1275,2026-08-23,C2802,Desk,Furniture,North,7,15514,108598,Net Banking,Distributor
1276,2026-11-21,C1550,Keyboard,Accessories,Central,9,3245,29205,Cash,Online
1277,2026-10-30,C2293,Monitor,Electronics,West,7,19724,138068,Cash,Online
1278,2026-05-03,C2168,Keyboard,Accessories,Central,1,2862,2862,Cash,Online
1279,2026-11-10,C2611,Keyboard,Accessories,East,1,2890,2890,Net Banking,Store
1280,2026-02-21,C1249,Mobile,Electronics,Central,10,24854,248540,Credit Card,Distributor
1281,2026-02-03,C2651,Keyboard,Accessories,Central,8,2836,22688,Net Banking,Store
1282,2026-11-20,C1907,Tablet,Electronics,West,7,30711,214977,Debit Card,Distributor
1283,2026-03-05,C2992,Desk,Furniture,Northeast,7,14771,103397,Debit Card,Store
1284,2026-09-11,C2419,Printer,Office,East,2,11403,22806,Debit Card,Store
1285,2026-03-14,C1780,Laptop,Electronics,South,1,59628,59628,Cash,Store
1286,2026-06-28,C1832,Mobile,Electronics,North,6,24156,144936,Cash,Online
1287,2026-07-11,C1702,Mobile,Electronics,East,2,24441,48882,Net Banking,Online
1288,2026-06-04,C2328,Office Chair,Furniture,West,5,9337,46685,Net Banking,Store
1289,2026-01-13,C1681,Monitor,Electronics,Northeast,6,18965,113790,UPI,Store
1290,2026-11-02,C2311,Tablet,Electronics,East,9,27991,251919,Cash,Distributor
1291,2026-12-09,C1617,Monitor,Electronics,Central,4,20728,82912,Net Banking,Store
1292,2026-08-20,C2056,Monitor,Electronics,Northeast,8,18028,144224,Debit Card,Distributor
1293,2026-06-22,C1345,Monitor,Electronics,East,7,21793,152551,UPI,Store
1294,2026-07-27,C2113,Monitor,Electronics,East,6,19952,119712,Net Banking,Distributor
1295,2026-04-10,C1553,Mouse,Accessories,North,7,1577,11039,UPI,Store
1296,2026-03-27,C2948,Office Chair,Furniture,West,3,10320,30960,Debit Card,Distributor
1297,2026-10-12,C2577,Office Chair,Furniture,South,8,10243,81944,Debit Card,Store
1298,2026-11-03,C2790,Mobile,Electronics,West,10,24384,243840,Cash,Store
1299,2026-02-19,C2406,Office Chair,Furniture,West,5,10164,50820,Cash,Online
1300,2026-01-31,C1503,Keyboard,Accessories,North,7,2792,19544,Cash,Online
1301,2026-10-15,C2271,Mouse,Accessories,Northeast,9,1569,14121,UPI,Distributor
1302,2026-05-23,C1336,Monitor,Electronics,Northeast,10,21545,215450,Debit Card,Distributor
1303,2026-09-13,C1230,Printer,Office,North,9,13110,117990,Cash,Distributor
1304,2026-04-26,C1817,Tablet,Electronics,Northeast,6,27016,162096,Debit Card,Online
1305,2026-04-17,C1051,Mouse,Accessories,West,3,1566,4698,Net Banking,Store
1306,2026-08-13,C2638,Printer,Office,Central,3,11965,35895,Credit Card,Store
1307,2026-11-23,C2394,Headphones,Accessories,Northeast,3,4126,12378,Credit Card,Store
1308,2026-10-03,C2765,Desk,Furniture,Northeast,6,13786,82716,Debit Card,Store
1309,2026-08-22,C2900,Laptop,Electronics,South,9,65706,591354,Net Banking,Online
1310,2026-12-07,C2670,Mouse,Accessories,North,5,1536,7680,UPI,Store
1311,2026-09-13,C1520,Headphones,Accessories,Northeast,10,3656,36560,Cash,Distributor
1312,2026-07-18,C2569,Mouse,Accessories,North,10,1533,15330,Debit Card,Store
1313,2026-11-11,C2048,Headphones,Accessories,North,4,4066,16264,Cash,Store
1314,2026-01-01,C1286,Office Chair,Furniture,South,2,10695,21390,Net Banking,Online
1315,2026-04-24,C1094,Desk,Furniture,Central,5,13621,68105,Debit Card,Distributor
1316,2026-07-14,C1354,Printer,Office,West,4,11179,44716,Credit Card,Online
1317,2026-04-01,C1602,Monitor,Electronics,North,10,18889,188890,Net Banking,Distributor
1318,2026-05-12,C1220,Mouse,Accessories,East,1,1403,1403,Net Banking,Distributor
1319,2026-02-15,C2609,Keyboard,Accessories,South,2,2795,5590,UPI,Store
1320,2026-10-23,C1475,Mobile,Electronics,Central,9,26504,238536,Credit Card,Store
1321,2026-12-14,C2560,Headphones,Accessories,Northeast,1,4161,4161,Net Banking,Distributor
1322,2026-10-14,C1346,Mouse,Accessories,Northeast,8,1352,10816,Debit Card,Online
1323,2026-01-18,C1337,Laptop,Electronics,Northeast,2,63629,127258,Credit Card,Store
1324,2026-05-16,C1779,Tablet,Electronics,North,6,31474,188844,UPI,Distributor
1325,2026-05-07,C1433,Headphones,Accessories,West,6,3752,22512,Net Banking,Store
1326,2026-10-26,C1241,Mobile,Electronics,South,6,24229,145374,Net Banking,Store
1327,2026-04-03,C2375,Keyboard,Accessories,Northeast,1,3261,3261,Debit Card,Online
1328,2026-03-31,C1125,Keyboard,Accessories,Central,10,2867,28670,UPI,Store
1329,2026-03-14,C1034,Printer,Office,North,6,12799,76794,Cash,Distributor
1330,2026-05-20,C2294,Monitor,Electronics,North,6,21629,129774,Cash,Distributor
1331,2026-10-07,C2467,Mouse,Accessories,Northeast,2,1523,3046,Debit Card,Online
1332,2026-11-03,C1530,Monitor,Electronics,Northeast,7,18492,129444,Cash,Store
1333,2026-04-03,C1964,Desk,Furniture,Central,6,13553,81318,Cash,Online
1334,2026-07-10,C2082,Office Chair,Furniture,East,10,9347,93470,Credit Card,Distributor
1335,2026-02-12,C2700,Desk,Furniture,Central,1,15945,15945,Net Banking,Store
1336,2026-02-01,C1026,Monitor,Electronics,East,6,20573,123438,Debit Card,Distributor
1337,2026-07-08,C2087,Monitor,Electronics,South,2,19657,39314,UPI,Online
1338,2026-04-27,C1062,Desk,Furniture,Central,2,16229,32458,Debit Card,Online
1339,2026-03-06,C2417,Monitor,Electronics,Northeast,2,19071,38142,UPI,Distributor
1340,2026-10-05,C2816,Printer,Office,North,2,11620,23240,UPI,Online
1341,2026-12-17,C2417,Tablet,Electronics,North,6,31392,188352,Cash,Store
1342,2026-06-01,C2654,Printer,Office,West,7,12254,85778,Net Banking,Online
1343,2026-04-22,C1515,Mouse,Accessories,Northeast,1,1550,1550,Credit Card,Distributor
1344,2026-10-24,C2372,Mobile,Electronics,Central,10,24341,243410,Cash,Distributor
1345,2026-10-04,C1692,Laptop,Electronics,West,5,54178,270890,UPI,Distributor
1346,2026-06-27,C2617,Monitor,Electronics,South,9,19615,176535,UPI,Store
1347,2026-11-05,C2043,Mobile,Electronics,North,10,22819,228190,UPI,Online
1348,2026-09-17,C2626,Keyboard,Accessories,Northeast,6,2861,17166,Credit Card,Distributor
1349,2026-10-19,C1833,Monitor,Electronics,North,8,19916,159328,UPI,Store
1350,2026-09-26,C1916,Mouse,Accessories,North,9,1591,14319,Debit Card,Distributor
1351,2026-01-06,C2429,Desk,Furniture,South,1,15355,15355,Debit Card,Distributor
1352,2026-09-16,C1451,Tablet,Electronics,North,5,29725,148625,Credit Card,Distributor
1353,2026-02-16,C1186,Office Chair,Furniture,South,6,9560,57360,Credit Card,Distributor
1354,2026-02-28,C2669,Desk,Furniture,East,10,14985,149850,Net Banking,Store
1355,2026-11-17,C1635,Mouse,Accessories,East,3,1472,4416,Debit Card,Online
1356,2026-01-20,C2532,Headphones,Accessories,North,6,3916,23496,Credit Card,Store
1357,2026-11-02,C2762,Headphones,Accessories,South,2,4372,8744,Net Banking,Online
1358,2026-06-28,C2695,Mobile,Electronics,West,2,26560,53120,Credit Card,Online
1359,2026-01-08,C2056,Keyboard,Accessories,Northeast,4,2757,11028,UPI,Store
1360,2026-07-06,C1481,Office Chair,Furniture,West,1,10187,10187,UPI,Distributor
1361,2026-07-09,C2449,Printer,Office,East,2,11217,22434,Cash,Distributor
1362,2026-08-25,C2373,Office Chair,Furniture,West,1,9043,9043,Net Banking,Store
1363,2026-02-04,C1690,Office Chair,Furniture,South,10,9848,98480,Cash,Distributor
1364,2026-03-21,C1116,Headphones,Accessories,South,2,4365,8730,Cash,Distributor
1365,2026-01-23,C1093,Keyboard,Accessories,Central,5,3075,15375,Debit Card,Online
1366,2026-11-13,C1951,Office Chair,Furniture,West,6,9447,56682,Credit Card,Store
1367,2026-09-07,C2876,Headphones,Accessories,South,1,3958,3958,Debit Card,Store
1368,2026-02-02,C1545,Tablet,Electronics,Northeast,5,27723,138615,Credit Card,Distributor
1369,2026-02-27,C1578,Mobile,Electronics,South,3,23755,71265,Cash,Distributor
1370,2026-01-15,C2083,Tablet,Electronics,North,8,32251,258008,Net Banking,Online
1371,2026-08-12,C2744,Mouse,Accessories,North,8,1496,11968,Credit Card,Online
1372,2026-10-28,C1417,Mobile,Electronics,West,8,25605,204840,Debit Card,Distributor
1373,2026-01-10,C2118,Mobile,Electronics,West,6,26725,160350,UPI,Online
1374,2026-11-16,C2872,Headphones,Accessories,Central,6,3901,23406,Debit Card,Distributor
1375,2026-04-14,C1172,Office Chair,Furniture,East,10,10722,107220,Cash,Store
1376,2026-11-06,C2269,Office Chair,Furniture,Northeast,6,9855,59130,UPI,Distributor
1377,2026-07-12,C1403,Mobile,Electronics,Central,10,26541,265410,UPI,Distributor
1378,2026-11-04,C2264,Laptop,Electronics,North,7,56400,394800,Net Banking,Online
1379,2026-04-28,C2109,Mouse,Accessories,West,10,1453,14530,UPI,Online
1380,2026-08-20,C2570,Headphones,Accessories,West,1,4166,4166,Cash,Distributor
1381,2026-06-04,C1140,Printer,Office,North,3,12782,38346,Net Banking,Distributor
1382,2026-07-08,C2851,Printer,Office,North,7,12177,85239,Debit Card,Store
1383,2026-09-18,C1390,Headphones,Accessories,Northeast,2,4151,8302,Debit Card,Online
1384,2026-08-22,C2606,Mouse,Accessories,West,6,1578,9468,Cash,Store
1385,2026-04-04,C1452,Keyboard,Accessories,Northeast,2,3120,6240,Credit Card,Store
1386,2026-10-23,C1419,Mobile,Electronics,Central,8,27242,217936,Debit Card,Store
1387,2026-08-19,C2769,Laptop,Electronics,Northeast,3,55862,167586,UPI,Online
1388,2026-10-23,C1194,Mouse,Accessories,West,5,1420,7100,Cash,Distributor
1389,2026-09-04,C2515,Mobile,Electronics,South,7,22983,160881,Debit Card,Online
1390,2026-05-10,C1638,Mobile,Electronics,North,7,25106,175742,Debit Card,Store
1391,2026-01-24,C1200,Headphones,Accessories,Central,9,3980,35820,UPI,Distributor
1392,2026-08-07,C2931,Printer,Office,West,8,11966,95728,UPI,Online
1393,2026-10-24,C2796,Laptop,Electronics,Central,7,57960,405720,Net Banking,Store
1394,2026-03-01,C1812,Headphones,Accessories,Central,7,3614,25298,Cash,Distributor
1395,2026-12-03,C2135,Tablet,Electronics,East,9,32485,292365,UPI,Online
1396,2026-08-24,C1913,Mobile,Electronics,South,9,24457,220113,Debit Card,Store
1397,2026-01-11,C2944,Monitor,Electronics,Northeast,2,19133,38266,Debit Card,Store
1398,2026-02-07,C2080,Keyboard,Accessories,South,9,3165,28485,UPI,Store
1399,2026-05-31,C2873,Laptop,Electronics,North,7,61546,430822,Net Banking,Store
1400,2026-03-02,C2596,Laptop,Electronics,Northeast,5,54754,273770,Debit Card,Online
1401,2026-05-26,C1922,Printer,Office,South,10,10994,109940,UPI,Online
1402,2026-01-29,C1826,Mobile,Electronics,Central,7,27353,191471,Debit Card,Store
1403,2026-07-08,C1223,Mobile,Electronics,South,1,24693,24693,UPI,Online
1404,2026-05-11,C1574,Monitor,Electronics,West,4,20434,81736,UPI,Online
1405,2026-03-09,C2192,Tablet,Electronics,South,5,27983,139915,Debit Card,Store
1406,2026-11-01,C1035,Mouse,Accessories,West,8,1621,12968,Debit Card,Store
1407,2026-08-16,C2052,Mouse,Accessories,East,2,1623,3246,Credit Card,Online
1408,2026-12-07,C1790,Mouse,Accessories,West,4,1354,5416,Cash,Online
1409,2026-01-03,C1073,Tablet,Electronics,Northeast,10,31380,313800,Debit Card,Distributor
1410,2026-01-10,C2546,Mobile,Electronics,East,4,23593,94372,Cash,Distributor
1411,2026-07-01,C2498,Laptop,Electronics,Central,4,61785,247140,Debit Card,Distributor
1412,2026-01-12,C2881,Office Chair,Furniture,Northeast,2,9266,18532,UPI,Distributor
1413,2026-10-09,C2864,Printer,Office,Central,9,11445,103005,Credit Card,Store
1414,2026-05-14,C2510,Mobile,Electronics,South,10,23869,238690,UPI,Distributor
1415,2026-01-31,C1500,Keyboard,Accessories,South,3,2881,8643,Debit Card,Online
1416,2026-09-25,C1197,Printer,Office,West,3,11809,35427,Cash,Distributor
1417,2026-06-05,C1721,Mouse,Accessories,North,6,1554,9324,Credit Card,Store
1418,2026-01-16,C1942,Headphones,Accessories,Northeast,2,3744,7488,UPI,Distributor
1419,2026-01-06,C1967,Mobile,Electronics,Northeast,8,23332,186656,Credit Card,Distributor
1420,2026-02-16,C2286,Office Chair,Furniture,Northeast,2,10918,21836,UPI,Distributor
1421,2026-01-25,C1184,Laptop,Electronics,West,10,57307,573070,Debit Card,Store
1422,2026-04-10,C1561,Headphones,Accessories,North,5,4114,20570,Net Banking,Store
1423,2026-02-14,C2032,Mouse,Accessories,East,2,1354,2708,UPI,Store
1424,2026-09-27,C1067,Mobile,Electronics,East,2,25916,51832,Debit Card,Distributor
1425,2026-05-29,C1582,Desk,Furniture,Central,1,13918,13918,UPI,Distributor
1426,2026-07-22,C1531,Monitor,Electronics,South,10,21492,214920,Cash,Distributor
1427,2026-05-12,C2656,Printer,Office,North,4,12967,51868,UPI,Distributor
1428,2026-11-19,C2243,Printer,Office,South,5,10904,54520,UPI,Distributor
1429,2026-12-24,C1394,Printer,Office,Northeast,5,11711,58555,UPI,Distributor
1430,2026-11-30,C1158,Office Chair,Furniture,Northeast,3,9548,28644,Credit Card,Online
1431,2026-04-03,C1827,Keyboard,Accessories,North,7,2821,19747,Cash,Distributor
1432,2026-05-07,C1536,Monitor,Electronics,West,10,20987,209870,Cash,Distributor
1433,2026-04-12,C1449,Desk,Furniture,Northeast,2,13703,27406,UPI,Online
1434,2026-03-04,C2151,Mouse,Accessories,West,4,1486,5944,Cash,Online
1435,2026-04-01,C2897,Headphones,Accessories,Central,1,3832,3832,Credit Card,Online
